Outcome,Immunophenotype,GWAS Catalog accession,Instruments,Method,OR,OR 95%CI lower,OR 95%CI upper,P,FDR
I9_LBBB,Naive CD4+ T cell Absolute Count,GCST90001540,25,IVW,1.03111966244933,0.94502729857744,1.1250550750122,0.490873361241429,0.984642438626707
I9_LBBB,CD40 on CD14+ CD16+ monocyte,GCST90001981,21,IVW,0.976889231981457,0.936132342801797,1.01942057541257,0.282205672016174,0.984642438626707
I9_LBBB,IgD- CD38+ B cell %lymphocyte,GCST90001425,30,IVW,1.01108665539045,0.958273506141076,1.06681048589707,0.687081909726881,0.984642438626707
I9_LBBB,CD28- CD8+ T cell Absolute Count,GCST90001687,14,IVW,1.14656710396005,0.979194143199986,1.34254900625446,0.0893484218411284,0.963734033871956
I9_LBBB,CD25 on activated & secreting CD4 regulatory T cell,GCST90001943,21,IVW,0.977969458994797,0.939401114991584,1.01812127691071,0.277848235054843,0.984642438626707
I9_LBBB,Effector Memory CD4+ T cell %T cell,GCST90001544,20,IVW,1.04210101606712,0.972141684189243,1.1170949104953,0.244780965348187,0.982405835569941
I9_LBBB,HVEM on Central Memory CD8+ T cell,GCST90001882,18,IVW,1.03104130936544,0.989772185394805,1.07403117333912,0.142448060085708,0.982284245304452
I9_LBBB,CD127 on CD28- CD8+ T cell,GCST90001930,21,IVW,0.994285556469169,0.914009971333835,1.08161157843882,0.893854255082226,0.984642438626707
I9_LBBB,HLA DR on monocyte,GCST90002010,17,IVW,1.00661942198413,0.95692495856978,1.05889458900738,0.79839973899276,0.984642438626707
I9_LBBB,CD25++ CD4+ T cell %T cell,GCST90001506,20,IVW,0.998518512466177,0.928258078502586,1.07409700257717,0.968231320273149,0.988515495977195
I9_LBBB,CD86+ myeloid Dendritic Cell %Dendritic Cell,GCST90001465,23,IVW,1.00465625513014,0.964834482912871,1.04612159789822,0.821880360566571,0.984642438626707
I9_LBBB,CD3 on CD28+ CD4+ T cell,GCST90001861,24,IVW,1.06335036446665,0.98982707826512,1.14233488095029,0.0929006633352952,0.963734033871956
I9_LBBB,CD3 on CD4+ T cell,GCST90001867,29,IVW,1.03002445246502,0.968000074604449,1.09602302779719,0.350510751324236,0.984642438626707
I9_LBBB,CD11c on CD62L+ myeloid Dendritic Cell,GCST90002088,26,IVW,0.969547799284341,0.922486486947316,1.01900997835516,0.22314837819259,0.982405835569941
I9_LBBB,CD127 on granulocyte,GCST90001926,31,IVW,1.04244040527999,0.975777199396133,1.11365791210618,0.217671715806848,0.982405835569941
I9_LBBB,CD45 on lymphocyte,GCST90002041,17,IVW,1.00039344371644,0.912141491784108,1.09718399091061,0.993339070843358,0.995998480404409
I9_LBBB,CD25++ CD45RA- CD4 not regulatory T cell Absolute Count,GCST90001510,20,IVW,1.03938383680836,0.998341921155643,1.08211298887253,0.0602080410578809,0.963734033871956
I9_LBBB,Central Memory CD8+ T cell Absolute Count,GCST90001548,25,IVW,1.0377738623768,0.92418937508747,1.16531808140571,0.530697442106894,0.984642438626707
I9_LBBB,CD11c+ monocyte Absolute Count,GCST90001448,15,IVW,1.02352951582146,0.929510634130306,1.12705829421511,0.636152394494142,0.984642438626707
I9_LBBB,Effector Memory CD4+ T cell %CD4+ T cell,GCST90001543,28,IVW,1.02094100215126,0.964677111059667,1.08048643211682,0.473632833139219,0.984642438626707
I9_LBBB,BAFF-R on unswitched memory B cell,GCST90001717,24,IVW,0.966665170810783,0.91861359918232,1.01723026231095,0.192477491690567,0.982405835569941
I9_LBBB,CD19 on unswitched memory B cell,GCST90001738,21,IVW,1.00079583409063,0.946217929321572,1.05852179555644,0.977818120755089,0.991380091916741
I9_LBBB,Immature Myeloid-Derived Suppressor Cells Absolute Count,GCST90001515,22,IVW,0.984642211142453,0.92327821982996,1.05008464744468,0.637340800840423,0.984642438626707
I9_LBBB,CD25 on CD39+ CD4 regulatory T cell,GCST90001935,17,IVW,0.978082021523709,0.89535040383967,1.06845815529359,0.623080463003547,0.984642438626707
I9_LBBB,CD3 on CD28+ CD4-CD8- T cell,GCST90001862,16,IVW,0.910833440518936,0.853148705504507,0.972418467044347,0.00514391275011877,0.470025027542103
I9_LBBB,CD25++ CD8+ T cell Absolute Count,GCST90001681,27,IVW,1.03789997065669,0.96479618633831,1.11654291791678,0.318152527334954,0.984642438626707
I9_LBBB,CD19 on transitional B cell,GCST90001742,26,IVW,0.96202989165838,0.900218502917397,1.02808541420211,0.253246410519959,0.982405835569941
I9_LBBB,CD11c on granulocyte,GCST90002090,22,IVW,0.947880920392475,0.880241828429005,1.02071750083455,0.156450952458517,0.982405835569941
I9_LBBB,CD28+ CD45RA+ CD8dim T cell %CD8dim T cell,GCST90001665,27,IVW,1.00981012581535,0.964116496843616,1.05766937246446,0.679448575273394,0.984642438626707
I9_LBBB,CD28+ CD45RA- CD8+ T cell %T cell,GCST90001691,26,IVW,1.01961333474682,0.987890781235528,1.05235454378198,0.228398218969152,0.982405835569941
I9_LBBB,CD38 on IgD+ CD38+ B cell,GCST90001812,17,IVW,1.00538480293416,0.935098128887516,1.08095457657851,0.884524087040436,0.984642438626707
I9_LBBB,CD24 on CD24+ CD27+ B cell,GCST90001764,3,IVW,1.04580823765194,0.888087552929326,1.23153946514968,0.591257547620927,0.984642438626707
I9_LBBB,CD25 on CD39+ resting CD4 regulatory T cell,GCST90001938,15,IVW,1.04528498309839,0.915447627846992,1.19353708792789,0.512789239159931,0.984642438626707
I9_LBBB,CD24 on IgD+ CD38- unswitched memory B cell,GCST90001767,21,IVW,1.00865751374819,0.960176540537926,1.05958637509587,0.731597320126254,0.984642438626707
I9_LBBB,HLA DR on CD33- HLA DR+,GCST90002112,12,IVW,0.982998339527925,0.917628076794618,1.05302546854278,0.625262369239778,0.984642438626707
I9_LBBB,CD45 on CD33+ HLA DR+,GCST90002053,16,IVW,1.00328590781521,0.956644089071342,1.05220177944937,0.892558231285586,0.984642438626707
I9_LBBB,CD127 on CD28+ CD45RA- CD8+ T cell,GCST90001928,19,IVW,0.984912262711184,0.926307730822716,1.0472245161738,0.627162087555255,0.984642438626707
I9_LBBB,CD86 on granulocyte,GCST90001906,21,IVW,1.00804912764761,0.926231173134429,1.09709441144412,0.852736169200511,0.984642438626707
I9_LBBB,CD62L on CD62L+ myeloid Dendritic Cell,GCST90001831,15,IVW,1.06057695236799,0.958481299093486,1.17354764559102,0.254760996707385,0.982405835569941
I9_LBBB,Naive CD4-CD8- T cell %CD4-CD8- T cell,GCST90001567,22,IVW,1.03757722332894,0.952344144458282,1.13043850863742,0.398956709014207,0.984642438626707
I9_LBBB,BAFF-R on IgD+ CD24+ B cell,GCST90001703,18,IVW,0.979206798555808,0.921205926613382,1.04085951537775,0.499994679568566,0.984642438626707
I9_LBBB,Central Memory CD4-CD8- T cell %CD4-CD8- T cell,GCST90001564,16,IVW,1.00343299427591,0.901255562744491,1.11719451798487,0.950127219113516,0.987549834209795
I9_LBBB,HLA DR on Hematopoietic Stem Cell,GCST90002107,6,IVW,0.978946790881445,0.89897131431688,1.06603715170301,0.624598633968695,0.984642438626707
I9_LBBB,CD127 on CD28+ CD4-CD8- T cell,GCST90001925,24,IVW,0.969673860373736,0.897318116900247,1.04786404930753,0.436373123250853,0.984642438626707
I9_LBBB,CD8 on Effector Memory CD8+ T cell,GCST90002056,24,IVW,0.972495609763005,0.901182654587949,1.04945174676131,0.472897440282439,0.984642438626707
I9_LBBB,CD28+ CD45RA- CD8+ T cell Absolute Count,GCST90001693,29,IVW,1.00854870029188,0.97699293800845,1.0411236778578,0.599683292740504,0.984642438626707
I9_LBBB,CD33- HLA DR+ Absolute Count,GCST90001523,36,IVW,0.994152962860105,0.957707114755501,1.03198576927754,0.758279700079084,0.984642438626707
I9_LBBB,CD28 on CD39+ resting CD4 regulatory T cell,GCST90001901,22,IVW,1.00878710308073,0.970033437651244,1.04908901058717,0.661580243523274,0.984642438626707
I9_LBBB,Basophil Absolute Count,GCST90001532,23,IVW,0.993079593428108,0.964741801597134,1.02224976387534,0.638243927292406,0.984642438626707
I9_LBBB,CD45RA on CD39+ resting CD4 regulatory T cell,GCST90002103,8,IVW,0.961901522264144,0.839034059818136,1.10276159555982,0.577464326857113,0.984642438626707
I9_LBBB,CD39 on granulocyte,GCST90002033,26,IVW,0.993679767318114,0.931827619324483,1.05963749034739,0.846673722428354,0.984642438626707
I9_LBBB,CD45 on Natural Killer T,GCST90001919,22,IVW,0.960394868199662,0.905879986913438,1.01819039628743,0.175297544927777,0.982405835569941
I9_LBBB,CD3 on activated CD4 regulatory T cell,GCST90001853,21,IVW,1.07836073497071,1.01193376187348,1.14914821358828,0.0200338121710203,0.694938946636203
I9_LBBB,CD3 on secreting CD4 regulatory T cell,GCST90001855,20,IVW,1.08859855218507,1.02602675900593,1.15498625880632,0.0049431908048747,0.470025027542103
I9_LBBB,CD3 on activated & secreting CD4 regulatory T cell,GCST90001857,22,IVW,1.10005101201025,1.03294182780036,1.17152021193846,0.00298567927978341,0.436506310704334
I9_LBBB,CD3 on CD4 regulatory T cell,GCST90001868,11,IVW,1.12613034376465,1.02103772548197,1.24203985758594,0.0174764989734631,0.694938946636203
I9_LBBB,Terminally Differentiated CD4+ T cell Absolute Count,GCST90001545,11,IVW,0.874172515875337,0.777492452662753,0.982874605270654,0.0245208507519835,0.716989675987997
I9_LBBB,Naive CD4+ T cell %T cell,GCST90001575,34,IVW,0.940348113485958,0.883643468442394,1.00069157541025,0.0525971329422278,0.963734033871956
I9_LBBB,CD20 on IgD+ CD24+ B cell,GCST90001746,23,IVW,0.989171716694161,0.915055639501624,1.06929091835397,0.784092351049092,0.984642438626707
I9_LBBB,CD39 on monocyte,GCST90002034,22,IVW,1.0278008666332,0.993970329952081,1.06278285137835,0.108311815319532,0.963734033871956
I9_LBBB,CD38 on IgD- CD38dim B cell,GCST90001815,20,IVW,1.01324085940196,0.970475130440755,1.0578911369891,0.549933725280697,0.984642438626707
I9_LBBB,Immature Myeloid-Derived Suppressor Cells %CD33dim HLA DR- CD66b-,GCST90001516,19,IVW,0.989439835746372,0.935510841764547,1.04647765141369,0.710440399727772,0.984642438626707
I9_LBBB,Dendritic Cell Absolute Count,GCST90001461,21,IVW,1.08202105888737,0.987937675525548,1.18506420078871,0.0894097287479305,0.963734033871956
I9_LBBB,CD28- CD8dim T cell %CD8dim T cell,GCST90001662,15,IVW,0.996848185000518,0.971815797484291,1.02252536592964,0.807783458877839,0.984642438626707
I9_LBBB,IgD+ CD38dim B cell Absolute Count,GCST90001394,26,IVW,1.00114820486989,0.968594667149149,1.03479583576921,0.94575332552836,0.987549834209795
I9_LBBB,IgD+ CD24- B cell Absolute Count,GCST90001416,23,IVW,1.01179761659291,0.976994593990579,1.04784041103196,0.511342587286805,0.984642438626707
I9_LBBB,CD25 on CD4 regulatory T cell,GCST90001936,22,IVW,0.988624886060659,0.949213954893549,1.02967214114342,0.581500445155472,0.984642438626707
I9_LBBB,CD25 on IgD+ CD38- B cell,GCST90001780,29,IVW,1.0177420608078,0.988870112780022,1.0474569803969,0.231017704444918,0.982405835569941
